,raceId,constructorId,points,position,wins,constructorRef,nationality,year,round,circuitId,name_y,date,circuitRef,location,country,lat,lng
3328,380,39,0.0,16,0,ags,French,1988,9,10,German Grand Prix,7/24/1988,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3329,380,44,0.0,17,0,eurobrun,Italian,1988,9,10,German Grand Prix,7/24/1988,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3330,380,45,0.0,15,0,osella,Italian,1988,9,10,German Grand Prix,7/24/1988,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3331,380,48,3.0,9,0,rial,German,1988,9,10,German Grand Prix,7/24/1988,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3332,380,49,0.0,18,0,zakspeed,German,1988,9,10,German Grand Prix,7/24/1988,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3333,395,1,45.0,2,2,mclaren,British,1987,8,10,German Grand Prix,7/26/1987,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3334,395,3,69.0,1,4,williams,British,1987,8,10,German Grand Prix,7/26/1987,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3335,395,6,17.0,4,0,ferrari,Italian,1987,8,10,German Grand Prix,7/26/1987,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3336,395,18,0.0,15,0,minardi,Italian,1987,8,10,German Grand Prix,7/26/1987,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3337,395,21,6.0,6,0,arrows,British,1987,8,10,German Grand Prix,7/26/1987,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3338,395,22,5.0,7,0,benetton,Italian,1987,8,10,German Grand Prix,7/26/1987,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3339,395,25,8.0,5,0,tyrrell,British,1987,8,10,German Grand Prix,7/26/1987,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3340,395,27,1.0,10,0,ligier,French,1987,8,10,German Grand Prix,7/26/1987,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3341,395,33,1.0,11,0,larrousse,French,1987,8,10,German Grand Prix,7/26/1987,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3342,395,32,41.0,3,2,team_lotus,British,1987,8,10,German Grand Prix,7/26/1987,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3343,395,34,4.0,8,0,brabham,British,1987,8,10,German Grand Prix,7/26/1987,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3344,395,37,1.0,12,0,march,British,1987,8,10,German Grand Prix,7/26/1987,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3345,395,39,0.0,13,0,ags,French,1987,8,10,German Grand Prix,7/26/1987,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3346,395,45,0.0,14,0,osella,Italian,1987,8,10,German Grand Prix,7/26/1987,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3347,395,49,2.0,9,0,zakspeed,German,1987,8,10,German Grand Prix,7/26/1987,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3348,413,1,63.0,2,2,mclaren,British,1986,10,10,German Grand Prix,7/27/1986,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3349,413,3,89.0,1,6,williams,British,1986,10,10,German Grand Prix,7/27/1986,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3350,413,6,13.0,5,0,ferrari,Italian,1986,10,10,German Grand Prix,7/27/1986,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3351,413,18,0.0,13,0,minardi,Italian,1986,10,10,German Grand Prix,7/27/1986,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3352,413,21,0.0,9,0,arrows,British,1986,10,10,German Grand Prix,7/27/1986,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3353,413,22,8.0,6,0,benetton,Italian,1986,10,10,German Grand Prix,7/27/1986,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3354,413,25,5.0,7,0,tyrrell,British,1986,10,10,German Grand Prix,7/27/1986,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3355,413,26,0.0,10,0,lola,British,1986,10,10,German Grand Prix,7/27/1986,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3356,413,27,28.0,4,0,ligier,French,1986,10,10,German Grand Prix,7/27/1986,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3357,413,32,42.0,3,2,team_lotus,British,1986,10,10,German Grand Prix,7/27/1986,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3358,413,34,2.0,8,0,brabham,British,1986,10,10,German Grand Prix,7/27/1986,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3359,413,45,0.0,12,0,osella,Italian,1986,10,10,German Grand Prix,7/27/1986,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3360,413,49,0.0,11,0,zakspeed,German,1986,10,10,German Grand Prix,7/27/1986,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3361,446,1,83.5,1,7,mclaren,British,1984,11,10,German Grand Prix,8/5/1984,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3362,446,3,25.5,5,1,williams,British,1984,11,10,German Grand Prix,8/5/1984,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3363,446,4,33.0,4,0,renault,French,1984,11,10,German Grand Prix,8/5/1984,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3364,446,6,36.5,3,1,ferrari,Italian,1984,11,10,German Grand Prix,8/5/1984,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3365,446,21,3.0,9,0,arrows,British,1984,11,10,German Grand Prix,8/5/1984,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3366,446,25,0.0,15,0,tyrrell,British,1984,11,10,German Grand Prix,8/5/1984,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3367,446,27,3.0,10,0,ligier,French,1984,11,10,German Grand Prix,8/5/1984,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3368,446,32,38.0,2,0,team_lotus,British,1984,11,10,German Grand Prix,8/5/1984,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3369,446,34,22.0,6,2,brabham,British,1984,11,10,German Grand Prix,8/5/1984,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3370,446,45,2.0,11,0,osella,Italian,1984,11,10,German Grand Prix,8/5/1984,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3371,446,50,0.0,14,0,ram,British,1984,11,10,German Grand Prix,8/5/1984,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3372,446,51,6.0,8,0,alfa,Italian,1984,11,10,German Grand Prix,8/5/1984,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3373,446,52,0.0,12,0,spirit,British,1984,11,10,German Grand Prix,8/5/1984,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3374,446,53,9.0,7,0,toleman,British,1984,11,10,German Grand Prix,8/5/1984,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3375,446,54,0.0,13,0,ats,Italian,1984,11,10,German Grand Prix,8/5/1984,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3376,461,1,29.0,5,1,mclaren,British,1983,10,10,German Grand Prix,8/7/1983,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3377,461,3,36.0,4,1,williams,British,1983,10,10,German Grand Prix,8/7/1983,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3378,461,4,56.0,2,3,renault,French,1983,10,10,German Grand Prix,8/7/1983,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3379,461,6,59.0,1,3,ferrari,Italian,1983,10,10,German Grand Prix,8/7/1983,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3380,461,21,4.0,9,0,arrows,British,1983,10,10,German Grand Prix,8/7/1983,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3381,461,25,11.0,6,1,tyrrell,British,1983,10,10,German Grand Prix,8/7/1983,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3382,461,27,0.0,12,0,ligier,French,1983,10,10,German Grand Prix,8/7/1983,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3383,461,32,4.0,8,0,team_lotus,British,1983,10,10,German Grand Prix,8/7/1983,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3384,461,34,37.0,3,1,brabham,British,1983,10,10,German Grand Prix,8/7/1983,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3385,461,45,0.0,15,0,osella,Italian,1983,10,10,German Grand Prix,8/7/1983,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3386,461,50,0.0,14,0,ram,British,1983,10,10,German Grand Prix,8/7/1983,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3387,461,51,7.0,7,0,alfa,Italian,1983,10,10,German Grand Prix,8/7/1983,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3388,461,52,0.0,16,0,spirit,British,1983,10,10,German Grand Prix,8/7/1983,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3389,461,53,0.0,11,0,toleman,British,1983,10,10,German Grand Prix,8/7/1983,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3390,461,54,0.0,13,0,ats,Italian,1983,10,10,German Grand Prix,8/7/1983,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3391,461,55,1.0,10,0,theodore,Hong Kong,1983,10,10,German Grand Prix,8/7/1983,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3392,478,1,54.0,2,4,mclaren,British,1982,12,10,German Grand Prix,8/8/1982,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3393,478,3,40.0,4,0,williams,British,1982,12,10,German Grand Prix,8/8/1982,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3394,478,4,44.0,3,3,renault,French,1982,12,10,German Grand Prix,8/8/1982,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3395,478,6,61.0,1,3,ferrari,Italian,1982,12,10,German Grand Prix,8/8/1982,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3396,478,21,4.0,11,0,arrows,British,1982,12,10,German Grand Prix,8/8/1982,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3397,478,25,14.0,7,0,tyrrell,British,1982,12,10,German Grand Prix,8/8/1982,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3398,478,27,11.0,8,0,ligier,French,1982,12,10,German Grand Prix,8/8/1982,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3399,478,32,20.0,6,0,team_lotus,British,1982,12,10,German Grand Prix,8/8/1982,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3400,478,34,36.0,5,2,brabham,British,1982,12,10,German Grand Prix,8/8/1982,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3401,478,37,0.0,14,0,march,British,1982,12,10,German Grand Prix,8/8/1982,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3402,478,45,3.0,12,0,osella,Italian,1982,12,10,German Grand Prix,8/8/1982,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3403,478,51,7.0,9,0,alfa,Italian,1982,12,10,German Grand Prix,8/8/1982,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3404,478,53,0.0,16,0,toleman,British,1982,12,10,German Grand Prix,8/8/1982,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3405,478,54,4.0,10,0,ats,Italian,1982,12,10,German Grand Prix,8/8/1982,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3406,478,55,0.0,17,0,theodore,Hong Kong,1982,12,10,German Grand Prix,8/8/1982,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3407,478,56,1.0,13,0,fittipaldi,Brazilian,1982,12,10,German Grand Prix,8/8/1982,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3408,478,57,0.0,15,0,ensign,British,1982,12,10,German Grand Prix,8/8/1982,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3409,492,1,21.0,6,1,mclaren,British,1981,10,10,German Grand Prix,8/2/1981,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3410,492,3,67.0,1,3,williams,British,1981,10,10,German Grand Prix,8/2/1981,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3411,492,4,24.0,5,1,renault,French,1981,10,10,German Grand Prix,8/2/1981,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3412,492,6,28.0,3,2,ferrari,Italian,1981,10,10,German Grand Prix,8/2/1981,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3413,492,21,10.0,8,0,arrows,British,1981,10,10,German Grand Prix,8/2/1981,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3414,492,25,10.0,9,0,tyrrell,British,1981,10,10,German Grand Prix,8/2/1981,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3415,492,27,25.0,4,0,ligier,French,1981,10,10,German Grand Prix,8/2/1981,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3416,492,32,13.0,7,0,team_lotus,British,1981,10,10,German Grand Prix,8/2/1981,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3417,492,34,43.0,2,3,brabham,British,1981,10,10,German Grand Prix,8/2/1981,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3418,492,37,0.0,15,0,march,British,1981,10,10,German Grand Prix,8/2/1981,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3419,492,45,0.0,16,0,osella,Italian,1981,10,10,German Grand Prix,8/2/1981,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3420,492,51,3.0,11,0,alfa,Italian,1981,10,10,German Grand Prix,8/2/1981,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3421,492,53,0.0,17,0,toleman,British,1981,10,10,German Grand Prix,8/2/1981,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3422,492,54,1.0,13,0,ats,Italian,1981,10,10,German Grand Prix,8/2/1981,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3423,492,55,1.0,12,0,theodore,Hong Kong,1981,10,10,German Grand Prix,8/2/1981,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3424,492,56,0.0,14,0,fittipaldi,Brazilian,1981,10,10,German Grand Prix,8/2/1981,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3425,492,57,4.0,10,0,ensign,British,1981,10,10,German Grand Prix,8/2/1981,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3426,506,1,7.0,8,0,mclaren,British,1980,9,10,German Grand Prix,8/10/1980,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3427,506,3,67.0,1,4,williams,British,1980,9,10,German Grand Prix,8/10/1980,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3428,506,4,23.0,4,2,renault,French,1980,9,10,German Grand Prix,8/10/1980,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3429,506,6,6.0,10,0,ferrari,Italian,1980,9,10,German Grand Prix,8/10/1980,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3430,506,21,11.0,5,0,arrows,British,1980,9,10,German Grand Prix,8/10/1980,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3431,506,25,10.0,6,0,tyrrell,British,1980,9,10,German Grand Prix,8/10/1980,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3432,506,27,48.0,2,2,ligier,French,1980,9,10,German Grand Prix,8/10/1980,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3433,506,32,6.0,9,0,team_lotus,British,1980,9,10,German Grand Prix,8/10/1980,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3434,506,34,34.0,3,1,brabham,British,1980,9,10,German Grand Prix,8/10/1980,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3435,506,45,0.0,15,0,osella,Italian,1980,9,10,German Grand Prix,8/10/1980,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3436,506,51,4.0,11,0,alfa,Italian,1980,9,10,German Grand Prix,8/10/1980,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3437,506,54,0.0,12,0,ats,Italian,1980,9,10,German Grand Prix,8/10/1980,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3438,506,56,9.0,7,0,fittipaldi,Brazilian,1980,9,10,German Grand Prix,8/10/1980,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3439,506,57,0.0,13,0,ensign,British,1980,9,10,German Grand Prix,8/10/1980,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3440,506,58,0.0,14,0,shadow,British,1980,9,10,German Grand Prix,8/10/1980,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3441,521,1,13.0,7,0,mclaren,British,1979,10,10,German Grand Prix,7/29/1979,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3442,521,3,38.0,3,2,williams,British,1979,10,10,German Grand Prix,7/29/1979,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3443,521,4,19.0,6,1,renault,French,1979,10,10,German Grand Prix,7/29/1979,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3444,521,6,65.0,1,4,ferrari,Italian,1979,10,10,German Grand Prix,7/29/1979,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3445,521,21,4.0,8,0,arrows,British,1979,10,10,German Grand Prix,7/29/1979,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3446,521,25,21.0,5,0,tyrrell,British,1979,10,10,German Grand Prix,7/29/1979,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3447,521,27,51.0,2,3,ligier,French,1979,10,10,German Grand Prix,7/29/1979,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3448,521,32,37.0,4,0,team_lotus,British,1979,10,10,German Grand Prix,7/29/1979,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3449,521,51,0.0,15,0,alfa,Italian,1979,10,10,German Grand Prix,7/29/1979,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3450,521,54,0.0,13,0,ats,Italian,1979,10,10,German Grand Prix,7/29/1979,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3451,521,56,1.0,10,0,fittipaldi,Brazilian,1979,10,10,German Grand Prix,7/29/1979,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3452,521,57,0.0,14,0,ensign,British,1979,10,10,German Grand Prix,7/29/1979,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3453,521,58,0.0,11,0,shadow,British,1979,10,10,German Grand Prix,7/29/1979,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3454,521,60,0.0,16,0,merzario,Italian,1979,10,10,German Grand Prix,7/29/1979,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3455,521,59,0.0,12,0,wolf,Canadian,1979,10,10,German Grand Prix,7/29/1979,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3456,521,204,1.0,9,0,brabham-alfa_romeo,British,1979,10,10,German Grand Prix,7/29/1979,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3457,521,61,0.0,17,0,kauhsen,German,1979,10,10,German Grand Prix,7/29/1979,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3458,537,1,12.0,7,0,mclaren,British,1978,11,10,German Grand Prix,7/30/1978,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3459,537,3,5.0,11,0,williams,British,1978,11,10,German Grand Prix,7/30/1978,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3460,537,4,0.0,15,0,renault,French,1978,11,10,German Grand Prix,7/30/1978,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3461,537,6,31.0,3,3,ferrari,Italian,1978,11,10,German Grand Prix,7/30/1978,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3462,537,21,8.0,9,0,arrows,British,1978,11,10,German Grand Prix,7/30/1978,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3463,537,25,30.0,4,1,tyrrell,British,1978,11,10,German Grand Prix,7/30/1978,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3464,537,27,14.0,6,0,ligier,French,1978,11,10,German Grand Prix,7/30/1978,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3465,537,32,67.0,1,6,team_lotus,British,1978,11,10,German Grand Prix,7/30/1978,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3466,537,34,40.0,2,1,brabham,British,1978,11,10,German Grand Prix,7/30/1978,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3467,537,54,0.0,12,0,ats,Italian,1978,11,10,German Grand Prix,7/30/1978,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3468,537,55,0.0,18,0,theodore,Hong Kong,1978,11,10,German Grand Prix,7/30/1978,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3469,537,56,10.0,8,0,fittipaldi,Brazilian,1978,11,10,German Grand Prix,7/30/1978,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3470,537,57,0.0,16,0,ensign,British,1978,11,10,German Grand Prix,7/30/1978,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3471,537,58,6.0,10,0,shadow,British,1978,11,10,German Grand Prix,7/30/1978,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3472,537,60,0.0,17,0,merzario,Italian,1978,11,10,German Grand Prix,7/30/1978,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3473,537,59,14.0,5,0,wolf,Canadian,1978,11,10,German Grand Prix,7/30/1978,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3474,537,64,0.0,19,0,hesketh,British,1978,11,10,German Grand Prix,7/30/1978,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3475,537,63,0.0,13,0,surtees,British,1978,11,10,German Grand Prix,7/30/1978,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3476,537,65,0.0,14,0,martini,French,1978,11,10,German Grand Prix,7/30/1978,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3477,553,1,34.0,4,1,mclaren,British,1977,11,10,German Grand Prix,7/31/1977,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3478,553,4,0.0,17,0,renault,French,1977,11,10,German Grand Prix,7/31/1977,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3479,553,6,65.0,1,3,ferrari,Italian,1977,11,10,German Grand Prix,7/31/1977,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3480,553,25,14.0,6,0,tyrrell,British,1977,11,10,German Grand Prix,7/31/1977,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3481,553,27,10.0,7,1,ligier,French,1977,11,10,German Grand Prix,7/31/1977,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3482,553,32,47.0,2,4,team_lotus,British,1977,11,10,German Grand Prix,7/31/1977,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3483,553,34,23.0,5,0,brabham,British,1977,11,10,German Grand Prix,7/31/1977,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3484,553,37,0.0,13,0,march,British,1977,11,10,German Grand Prix,7/31/1977,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3485,553,56,8.0,8,0,fittipaldi,Brazilian,1977,11,10,German Grand Prix,7/31/1977,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3486,553,57,2.0,11,0,ensign,British,1977,11,10,German Grand Prix,7/31/1977,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3487,553,58,4.0,10,0,shadow,British,1977,11,10,German Grand Prix,7/31/1977,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3488,553,59,38.0,3,2,wolf,Canadian,1977,11,10,German Grand Prix,7/31/1977,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3489,553,64,0.0,14,0,hesketh,British,1977,11,10,German Grand Prix,7/31/1977,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3490,553,63,5.0,9,0,surtees,British,1977,11,10,German Grand Prix,7/31/1977,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3491,553,66,0.0,16,0,brm,British,1977,11,10,German Grand Prix,7/31/1977,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3492,553,67,1.0,12,0,penske,American,1977,11,10,German Grand Prix,7/31/1977,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3493,553,68,0.0,15,0,lec,British,1977,11,10,German Grand Prix,7/31/1977,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3494,553,69,0.0,18,0,mcguire,Australian,1977,11,10,German Grand Prix,7/31/1977,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3495,347,1,300.0,1,4,mclaren,British,2010,11,10,German Grand Prix,7/25/2010,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3496,347,3,31.0,7,0,williams,British,2010,11,10,German Grand Prix,7/25/2010,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3497,347,4,96.0,5,0,renault,French,2010,11,10,German Grand Prix,7/25/2010,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3498,347,5,10.0,9,0,toro_rosso,Italian,2010,11,10,German Grand Prix,7/25/2010,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3499,347,6,208.0,3,2,ferrari,Italian,2010,11,10,German Grand Prix,7/25/2010,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3500,347,9,272.0,2,5,red_bull,Austrian,2010,11,10,German Grand Prix,7/25/2010,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3501,347,10,47.0,6,0,force_india,Indian,2010,11,10,German Grand Prix,7/25/2010,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3502,347,15,15.0,8,0,sauber,Swiss,2010,11,10,German Grand Prix,7/25/2010,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3503,347,131,132.0,4,0,mercedes,German,2010,11,10,German Grand Prix,7/25/2010,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3504,347,205,0.0,10,0,lotus_racing,Malaysian,2010,11,10,German Grand Prix,7/25/2010,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3505,347,164,0.0,11,0,hrt,Spanish,2010,11,10,German Grand Prix,7/25/2010,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3506,347,166,0.0,12,0,virgin,British,2010,11,10,German Grand Prix,7/25/2010,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3507,869,1,160.0,3,2,mclaren,British,2012,10,10,German Grand Prix,7/22/2012,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3508,869,3,47.0,7,1,williams,British,2012,10,10,German Grand Prix,7/22/2012,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3509,869,5,6.0,9,0,toro_rosso,Italian,2012,10,10,German Grand Prix,7/22/2012,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3510,869,6,177.0,2,3,ferrari,Italian,2012,10,10,German Grand Prix,7/22/2012,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3511,869,9,230.0,1,3,red_bull,Austrian,2012,10,10,German Grand Prix,7/22/2012,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3512,869,10,46.0,8,0,force_india,Indian,2012,10,10,German Grand Prix,7/22/2012,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3513,869,15,80.0,6,0,sauber,Swiss,2012,10,10,German Grand Prix,7/22/2012,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3514,869,131,105.0,5,1,mercedes,German,2012,10,10,German Grand Prix,7/22/2012,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3515,869,164,0.0,12,0,hrt,Spanish,2012,10,10,German Grand Prix,7/22/2012,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3516,869,206,0.0,11,0,marussia,Russian,2012,10,10,German Grand Prix,7/22/2012,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3517,869,207,0.0,10,0,caterham,Malaysian,2012,10,10,German Grand Prix,7/22/2012,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3518,869,208,159.0,4,0,lotus_f1,British,2012,10,10,German Grand Prix,7/22/2012,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3519,909,1,96.0,6,0,mclaren,British,2014,10,10,German Grand Prix,7/20/2014,hockenheimring,Hockenheim,Germany,49.3278,8.56583
3520,909,3,121.0,3,0,williams,British,2014,10,10,German Grand Prix,7/20/2014,hockenheimring,Hockenheim,Germany,49.3278,8.56583
